Recording,Participant,Timeline,TOI,Interval,Media,AOI,AOI_size,Duration_of_interval,Start_of_interval,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade
VT123,VT123,Timeline1,Hat,1,Hat,mirror,50743,6318,130648,867,217.0,158.0,317.0,4,300.0,192.0,hat_target,3.21257,867,217.0,158.0,317.0,4,300.0,192.0,3.21257,892,297.0,158.0,542.0,3,300.0,192.0,1042,347.0,200.0,592.0,3,242.0,250.0,0,-1.0,-1.0,0,-1.0,1,242.0,492.0,364.8,273.54
VT123,VT123,Timeline1,Hat,1,Hat,shower set,6498,6318,130648,0,0.0,0.0,0.0,0,6318.0,0.0,hat_target,3.1875510344827593,0,0.0,0.0,0.0,0,6318.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,6318.0,0.0,0,0.0,0.0,0.0,0,6318.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,Hat,1,Hat,sink area,2773,6318,130648,0,0.0,0.0,0.0,0,6318.0,0.0,hat_target,3.1875510344827593,0,0.0,0.0,0.0,0,6318.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,6318.0,0.0,0,0.0,0.0,0.0,0,6318.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,Hat,1,Hat,toilet,19428,6318,130648,200,200.0,200.0,200.0,1,2233.0,200.0,hat_target,3.18165,200,200.0,200.0,200.0,1,2233.0,200.0,3.18165,200,200.0,200.0,200.0,1,2233.0,200.0,242,242.0,242.0,242.0,1,2191.0,242.0,0,-1.0,-1.0,0,-1.0,0,2191.0,2433.0,282.18,169.1
VT123,VT123,Timeline1,Hat,1,Hat,toiletries,5754,6318,130648,0,0.0,0.0,0.0,0,6318.0,0.0,hat_target,3.1875510344827593,0,0.0,0.0,0.0,0,6318.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,6318.0,0.0,0,0.0,0.0,0.0,0,6318.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,Iguana,1,Iguana,bench,15787,9185,136966,906,302.0,200.0,400.0,3,0.0,306.0,right bush,3.34767,600,300.0,200.0,400.0,2,4489.0,400.0,3.3932,923,462.0,306.0,617.0,2,0.0,306.0,948,474.0,306.0,642.0,2,0.0,306.0,0,-1.0,-1.0,0,-1.0,1,4464.0,306.0,221.82,275.0
VT123,VT123,Timeline1,Iguana,1,Iguana,bird bath,15729,9185,136966,267,267.0,267.0,267.0,1,5689.0,267.0,right bush,3.28692,267,267.0,267.0,267.0,1,5689.0,267.0,3.28692,267,267.0,267.0,267.0,1,5689.0,267.0,300,300.0,300.0,300.0,1,5656.0,300.0,0,-1.0,-1.0,0,-1.0,0,5656.0,5956.0,239.87,193.33
VT123,VT123,Timeline1,Iguana,1,Iguana,iguana_target,341,9185,136966,0,0.0,0.0,0.0,0,9185.0,0.0,right bush,3.1875510344827593,0,0.0,0.0,0.0,0,9185.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,9185.0,0.0,0,0.0,0.0,0.0,0,9185.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,Iguana,1,Iguana,lamp,4086,9185,136966,133,133.0,133.0,133.0,1,1440.0,133.0,right bush,3.11969,133,133.0,133.0,133.0,1,1440.0,133.0,3.11969,133,133.0,133.0,133.0,1,1440.0,133.0,150,150.0,150.0,150.0,1,1423.0,150.0,0,-1.0,-1.0,0,-1.0,0,1423.0,1573.0,108.42,310.21
VT123,VT123,Timeline1,Iguana,1,Iguana,pathway,35660,9185,136966,300,300.0,300.0,300.0,1,5147.0,300.0,right bush,3.2765,300,300.0,300.0,300.0,1,5147.0,300.0,3.2765,300,300.0,300.0,300.0,1,5147.0,300.0,342,342.0,342.0,342.0,1,5106.0,342.0,0,-1.0,-1.0,0,-1.0,0,5106.0,5447.0,335.33,193.87
VT123,VT123,Timeline1,Iguana,1,Iguana,right bush,27856,9185,136966,358,179.0,67.0,292.0,2,5989.0,292.0,right bush,3.32758,358,179.0,67.0,292.0,2,5989.0,292.0,3.32758,375,375.0,375.0,375.0,1,5989.0,375.0,408,408.0,408.0,408.0,1,5956.0,408.0,0,-1.0,-1.0,0,-1.0,1,5956.0,6364.0,193.33,370.84
VT123,VT123,Timeline1,Iguana,1,Iguana,tree branch,13442,9185,136966,558,279.0,267.0,292.0,2,2015.0,267.0,right bush,3.36043,558,279.0,267.0,292.0,2,2015.0,267.0,3.36043,575,575.0,575.0,575.0,1,2015.0,575.0,617,617.0,617.0,617.0,1,1973.0,617.0,0,-1.0,-1.0,0,-1.0,1,1973.0,2589.0,326.76,412.82
VT123,VT123,Timeline1,Rabbit,1,Rabbit,dog,3055,2784,146151,0,0.0,0.0,0.0,0,2784.0,0.0,rabbit_target,3.1875510344827593,0,0.0,0.0,0.0,0,2784.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,2784.0,0.0,0,0.0,0.0,0.0,0,2784.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,Rabbit,1,Rabbit,fox,6674,2784,146151,0,0.0,0.0,0.0,0,2784.0,0.0,rabbit_target,3.1875510344827593,0,0.0,0.0,0.0,0,2784.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,2784.0,0.0,0,0.0,0.0,0.0,0,2784.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,Rabbit,1,Rabbit,human,94591,2784,146151,150,150.0,150.0,150.0,1,1570.0,150.0,rabbit_target,3.16068,150,150.0,150.0,150.0,1,1570.0,150.0,3.16068,150,150.0,150.0,150.0,1,1570.0,150.0,208,208.0,208.0,208.0,1,1512.0,208.0,0,-1.0,-1.0,0,-1.0,0,1512.0,1720.0,420.79,432.76
VT123,VT123,Timeline1,Rabbit,1,Rabbit,owl,4380,2784,146151,192,192.0,192.0,192.0,1,1012.0,192.0,rabbit_target,2.90245,192,192.0,192.0,192.0,1,1012.0,192.0,2.90245,192,192.0,192.0,192.0,1,1012.0,192.0,242,242.0,242.0,242.0,1,962.0,242.0,0,-1.0,-1.0,0,-1.0,0,962.0,1204.0,352.6,316.45
VT123,VT123,Timeline1,Rabbit,1,Rabbit,rabbit_target,2328,2784,146151,830,415.0,267.0,564.0,2,1945.0,267.0,rabbit_target,3.23994,267,267.0,267.0,267.0,1,1945.0,267.0,3.20579,839,839.0,839.0,839.0,1,1945.0,839.0,855,855.0,855.0,855.0,1,1929.0,855.0,0,-1.0,-1.0,0,-1.0,1,1929.0,0.0,99.24,0.0
VT123,VT123,Timeline1,Rabbit,1,Rabbit,tree,53106,2784,146151,0,0.0,0.0,0.0,0,2784.0,0.0,rabbit_target,3.1875510344827593,0,0.0,0.0,0.0,0,2784.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,2784.0,0.0,0,0.0,0.0,0.0,0,2784.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,Shoe,1,Shoe,boy,12241,3501,148934,741,247.0,108.0,433.0,3,1336.0,108.0,shoe_target,3.28548,741,247.0,108.0,433.0,3,1336.0,108.0,3.28548,741,247.0,108.0,433.0,3,1336.0,108.0,792,264.0,125.0,450.0,3,1319.0,125.0,0,-1.0,-1.0,0,-1.0,0,1319.0,1444.0,77.63,231.42
VT123,VT123,Timeline1,Shoe,1,Shoe,clothes on bed,5412,3501,148934,0,0.0,0.0,0.0,0,3501.0,0.0,shoe_target,3.1875510344827593,0,0.0,0.0,0.0,0,3501.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,3501.0,0.0,0,0.0,0.0,0.0,0,3501.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,Shoe,1,Shoe,cluttered toy basket,16218,3501,148934,133,133.0,133.0,133.0,1,2778.0,133.0,shoe_target,3.2989,133,133.0,133.0,133.0,1,2778.0,133.0,3.2989,133,133.0,133.0,133.0,1,2778.0,133.0,158,158.0,158.0,158.0,1,2753.0,158.0,0,-1.0,-1.0,0,-1.0,0,2753.0,2911.0,157.43,149.44
VT123,VT123,Timeline1,Shoe,1,Shoe,lamp,5639,3501,148934,0,0.0,0.0,0.0,0,3501.0,0.0,shoe_target,3.1875510344827593,0,0.0,0.0,0.0,0,3501.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,3501.0,0.0,0,0.0,0.0,0.0,0,3501.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,Shoe,1,Shoe,shoe_target,1187,3501,148934,423,423.0,423.0,423.0,1,3078.0,423.0,shoe_target,3.283,0,0.0,0.0,0.0,0,3501.0,0.0,3.283,423,423.0,423.0,423.0,1,3078.0,423.0,440,440.0,440.0,440.0,1,3061.0,440.0,0,-1.0,-1.0,0,-1.0,0,3061.0,0.0,36.89,0.0
VT123,VT123,Timeline1,Shoe,1,Shoe,train,7874,3501,148934,0,0.0,0.0,0.0,0,3501.0,0.0,shoe_target,3.1875510344827593,0,0.0,0.0,0.0,0,3501.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,3501.0,0.0,0,0.0,0.0,0.0,0,3501.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,T1_Prisoner-15sec,1,T1_Prisoner-15sec,human,46247,4351,164170,1100,220.0,167.0,333.0,5,1148.0,217.0,jug_cup,3.50915,1100,220.0,167.0,333.0,5,1148.0,217.0,3.50915,1216,608.0,217.0,1000.0,2,1148.0,217.0,1316,658.0,267.0,1050.0,2,1098.0,267.0,0,-1.0,-1.0,0,-1.0,3,1098.0,1365.0,318.02,350.82
VT123,VT123,Timeline1,T1_Prisoner-15sec,1,T1_Prisoner-15sec,jug_cup,7301,4351,164170,111,111.0,111.0,111.0,1,4240.0,111.0,jug_cup,3.45972,0,0.0,0.0,0.0,0,4351.0,0.0,3.45972,111,111.0,111.0,111.0,1,4240.0,111.0,144,144.0,144.0,144.0,1,4206.0,144.0,0,-1.0,-1.0,0,-1.0,0,4206.0,0.0,189.71,0.0
VT123,VT123,Timeline1,T1_Prisoner-15sec,1,T1_Prisoner-15sec,prisoner_target,1848,4351,164170,0,0.0,0.0,0.0,0,4351.0,0.0,jug_cup,3.1875510344827593,0,0.0,0.0,0.0,0,4351.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,4351.0,0.0,0,0.0,0.0,0.0,0,4351.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,T1_Prisoner-15sec,1,T1_Prisoner-15sec,table,18609,4351,164170,0,0.0,0.0,0.0,0,4351.0,0.0,jug_cup,3.1875510344827593,0,0.0,0.0,0.0,0,4351.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,4351.0,0.0,0,0.0,0.0,0.0,0,4351.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,T1_Prisoner-15sec,1,T1_Prisoner-15sec,window,23617,4351,164170,867,217.0,167.0,275.0,4,932.0,167.0,jug_cup,3.43061,867,217.0,167.0,275.0,4,932.0,167.0,3.43061,933,467.0,167.0,767.0,2,932.0,167.0,1017,508.0,200.0,817.0,2,898.0,200.0,0,-1.0,-1.0,0,-1.0,2,898.0,1098.0,288.77,318.02
VT123,VT123,Timeline1,T2_Ring-15sec,1,T2_Ring-15sec,bed,97121,15002,168521,3782,222.0,74.0,392.0,17,1214.0,175.0,bed,3.06193,3708,232.0,117.0,392.0,16,1214.0,175.0,3.06305,4198,700.0,175.0,1283.0,6,1214.0,175.0,4531,755.0,233.0,1341.0,6,1155.0,233.0,0,-1.0,-1.0,0,-1.0,11,1155.0,1389.0,284.22,282.64
VT123,VT123,Timeline1,T2_Ring-15sec,1,T2_Ring-15sec,book,4811,15002,168521,267,267.0,267.0,267.0,1,4680.0,267.0,bed,3.31038,267,267.0,267.0,267.0,1,4680.0,267.0,3.31038,267,267.0,267.0,267.0,1,4680.0,267.0,308,308.0,308.0,308.0,1,4638.0,308.0,0,-1.0,-1.0,0,-1.0,0,4638.0,4947.0,289.42,212.15
VT123,VT123,Timeline1,T2_Ring-15sec,1,T2_Ring-15sec,ClothesPile,20914,15002,168521,2283,228.0,117.0,392.0,10,1430.0,175.0,bed,3.24382,2283,228.0,117.0,392.0,10,1430.0,175.0,3.24382,2375,475.0,167.0,942.0,5,1430.0,175.0,2533,507.0,200.0,975.0,5,1389.0,217.0,0,-1.0,-1.0,0,-1.0,5,1389.0,1605.0,282.64,125.21
VT123,VT123,Timeline1,T2_Ring-15sec,1,T2_Ring-15sec,ladder,36501,15002,168521,1200,200.0,142.0,358.0,6,2664.0,217.0,bed,3.02902,1200,200.0,142.0,358.0,6,2664.0,217.0,3.02902,1250,417.0,142.0,733.0,3,2664.0,375.0,1366,455.0,175.0,767.0,3,2614.0,425.0,0,-1.0,-1.0,0,-1.0,3,2614.0,3039.0,344.33,255.83
VT123,VT123,Timeline1,T2_Ring-15sec,1,T2_Ring-15sec,ring_target,222,15002,168521,0,0.0,0.0,0.0,0,15002.0,0.0,bed,3.1875510344827593,0,0.0,0.0,0.0,0,15002.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,15002.0,0.0,0,0.0,0.0,0.0,0,15002.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,animal_cluster,8114,15002,183523,892,223.0,192.0,258.0,4,1384.0,192.0,blonde_girl,3.1203,892,223.0,192.0,258.0,4,1384.0,192.0,3.1203,892,223.0,192.0,258.0,4,1384.0,192.0,1058,265.0,225.0,308.0,4,1343.0,233.0,0,-1.0,-1.0,0,-1.0,0,1343.0,1576.0,162.42,290.83
VT123,VT123,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,blonde_girl,24279,15002,183523,2741,274.0,167.0,442.0,10,2559.0,300.0,blonde_girl,3.25066,2741,274.0,167.0,442.0,10,2559.0,300.0,3.25066,2883,721.0,250.0,1083.0,4,2559.0,517.0,3050,762.0,308.0,1108.0,4,2534.0,542.0,0,-1.0,-1.0,0,-1.0,6,2534.0,3076.0,136.36,316.23
VT123,VT123,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,blue_hair_girl,11219,15002,183523,1525,254.0,133.0,400.0,6,6500.0,325.0,blonde_girl,3.13943,1525,254.0,133.0,400.0,6,6500.0,325.0,3.13943,1600,800.0,600.0,1000.0,2,6500.0,1000.0,1675,837.0,625.0,1050.0,2,6450.0,1050.0,0,-1.0,-1.0,0,-1.0,4,6450.0,7500.0,278.59,189.77
VT123,VT123,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,boy,13078,15002,183523,1983,248.0,117.0,333.0,8,3417.0,308.0,blonde_girl,3.19999,1983,248.0,117.0,333.0,8,3417.0,308.0,3.19999,2091,697.0,258.0,1392.0,3,3417.0,442.0,2183,728.0,283.0,1425.0,3,3384.0,475.0,0,-1.0,-1.0,0,-1.0,5,3384.0,3859.0,224.24,331.49
VT123,VT123,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,tree,11785,15002,183523,492,164.0,158.0,175.0,3,4417.0,158.0,blonde_girl,3.13538,492,164.0,158.0,175.0,3,4417.0,158.0,3.13538,508,254.0,158.0,350.0,2,4417.0,158.0,575,287.0,183.0,392.0,2,4392.0,183.0,0,-1.0,-1.0,0,-1.0,1,4392.0,4576.0,80.69,252.52
VT123,VT123,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,umbrella_target,378,15002,183523,0,0.0,0.0,0.0,0,15002.0,0.0,blonde_girl,3.1875510344827593,0,0.0,0.0,0.0,0,15002.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,15002.0,0.0,0,0.0,0.0,0.0,0,15002.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,bookshelf,36412,7201,198526,292,292.0,292.0,292.0,1,1772.0,292.0,cat,2.98129,292,292.0,292.0,292.0,1,1772.0,292.0,2.98129,292,292.0,292.0,292.0,1,1772.0,292.0,350,350.0,350.0,350.0,1,1713.0,350.0,0,-1.0,-1.0,0,-1.0,0,1713.0,2063.0,262.18,445.83
VT123,VT123,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,boy,34663,7201,198526,1075,537.0,383.0,692.0,2,3297.0,383.0,cat,3.03706,1075,537.0,383.0,692.0,2,3297.0,383.0,3.03706,1100,1100.0,1100.0,1100.0,1,3297.0,1100.0,1142,1142.0,1142.0,1142.0,1,3255.0,1142.0,0,-1.0,-1.0,0,-1.0,1,3255.0,4396.0,303.02,438.01
VT123,VT123,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,cat,7463,7201,198526,300,300.0,300.0,300.0,1,5596.0,300.0,cat,2.99582,300,300.0,300.0,300.0,1,5596.0,300.0,2.99582,300,300.0,300.0,300.0,1,5596.0,300.0,358,358.0,358.0,358.0,1,5538.0,358.0,0,-1.0,-1.0,0,-1.0,0,5538.0,5896.0,332.27,164.55
VT123,VT123,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,girl,27164,7201,198526,1825,228.0,108.0,283.0,8,5.0,250.0,cat,2.97027,1825,228.0,108.0,283.0,8,5.0,250.0,2.97027,1975,658.0,408.0,1075.0,3,5.0,408.0,2138,713.0,414.0,1142.0,3,0.0,414.0,0,-1.0,-1.0,0,-1.0,5,1130.0,414.0,257.46,328.64
VT123,VT123,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,guitar,4774,7201,198526,0,0.0,0.0,0.0,0,7201.0,0.0,cat,3.1875510344827593,0,0.0,0.0,0.0,0,7201.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,7201.0,0.0,0,0.0,0.0,0.0,0,7201.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,pen_target,443,7201,198526,0,0.0,0.0,0.0,0,7201.0,0.0,cat,3.1875510344827593,0,0.0,0.0,0.0,0,7201.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,7201.0,0.0,0,0.0,0.0,0.0,0,7201.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,plant,4763,7201,198526,0,0.0,0.0,0.0,0,7201.0,0.0,cat,3.1875510344827593,0,0.0,0.0,0.0,0,7201.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,7201.0,0.0,0,0.0,0.0,0.0,0,7201.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,CenterOctopusCluster,53390,15002,205727,1442,240.0,142.0,342.0,6,2870.0,192.0,LeftOctopusCluster,3.11816,1442,240.0,142.0,342.0,6,2870.0,192.0,3.11816,1483,297.0,192.0,392.0,5,2870.0,192.0,1708,342.0,225.0,417.0,5,2837.0,225.0,0,-1.0,-1.0,0,-1.0,1,2837.0,3062.0,284.65,58.56
VT123,VT123,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,fish_target,535,15002,205727,0,0.0,0.0,0.0,0,15002.0,0.0,LeftOctopusCluster,3.1875510344827593,0,0.0,0.0,0.0,0,15002.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,15002.0,0.0,0,0.0,0.0,0.0,0,15002.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,LeftOctopusCluster,82407,15002,205727,2358,214.0,9.0,350.0,11,354.0,142.0,LeftOctopusCluster,3.03723,2350,235.0,142.0,350.0,10,354.0,142.0,3.0374,2542,508.0,142.0,992.0,5,354.0,142.0,2800,560.0,192.0,1058.0,5,304.0,192.0,0,-1.0,-1.0,0,-1.0,6,3162.0,495.0,376.47,171.56
VT123,VT123,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,RightOctopusCluster,45395,15002,205727,3433,229.0,125.0,483.0,15,2112.0,233.0,LeftOctopusCluster,3.24313,3433,229.0,125.0,483.0,15,2112.0,233.0,3.24313,3750,1250.0,725.0,2141.0,3,2112.0,725.0,3891,1297.0,767.0,2200.0,3,2070.0,767.0,0,-1.0,-1.0,0,-1.0,12,2070.0,2837.0,268.45,284.65
VT123,VT123,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,TreasureBox,7916,15002,205727,358,358.0,358.0,358.0,1,4511.0,358.0,LeftOctopusCluster,3.15786,358,358.0,358.0,358.0,1,4511.0,358.0,3.15786,358,358.0,358.0,358.0,1,4511.0,358.0,433,433.0,433.0,433.0,1,4436.0,433.0,0,-1.0,-1.0,0,-1.0,0,4436.0,4870.0,395.53,201.65
VT123,VT123,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,BottomElephantCluster,54043,15020,220729,1017,203.0,142.0,275.0,5,4324.0,275.0,CenterElephantCluster,3.02323,1017,203.0,142.0,275.0,5,4324.0,275.0,3.02323,1058,353.0,208.0,633.0,3,4324.0,633.0,1133,378.0,225.0,667.0,3,4291.0,667.0,0,-1.0,-1.0,0,-1.0,2,4291.0,4957.0,227.9,142.79
VT123,VT123,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,CenterElephantCluster,52353,15020,220729,2175,217.0,117.0,342.0,10,1758.0,183.0,CenterElephantCluster,2.96485,2175,217.0,117.0,342.0,10,1758.0,183.0,2.96485,2308,577.0,442.0,692.0,4,1758.0,692.0,2466,617.0,467.0,742.0,4,1708.0,742.0,0,-1.0,-1.0,0,-1.0,6,1708.0,2449.0,213.38,349.91
VT123,VT123,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,heart_target,313,15020,220729,0,0.0,0.0,0.0,0,15020.0,0.0,CenterElephantCluster,3.1875510344827593,0,0.0,0.0,0.0,0,15020.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,15020.0,0.0,0,0.0,0.0,0.0,0,15020.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,LeftElephantCluster,50940,15020,220729,1108,277.0,142.0,450.0,4,2499.0,450.0,CenterElephantCluster,2.98238,1108,277.0,142.0,450.0,4,2499.0,450.0,2.98238,1125,375.0,258.0,608.0,3,2499.0,608.0,1233,411.0,283.0,658.0,3,2449.0,658.0,0,-1.0,-1.0,0,-1.0,1,2449.0,3108.0,349.91,252.55
VT123,VT123,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,TopRightElephantCluster,61672,15020,220729,1458,292.0,158.0,417.0,5,1108.0,417.0,CenterElephantCluster,3.0014,1458,292.0,158.0,417.0,5,1108.0,417.0,3.0014,1516,505.0,325.0,775.0,3,1108.0,417.0,1633,544.0,350.0,817.0,3,1058.0,467.0,0,-1.0,-1.0,0,-1.0,2,1058.0,1524.0,269.57,116.52
VT123,VT123,Timeline1,Toothbrush,1,Toothbrush,books,5189,8251,152435,775,387.0,225.0,550.0,2,2318.0,225.0,RightGirls,3.38193,775,387.0,225.0,550.0,2,2318.0,225.0,3.38193,792,792.0,792.0,792.0,1,2318.0,792.0,808,808.0,808.0,808.0,1,2302.0,808.0,0,-1.0,-1.0,0,-1.0,1,2302.0,3110.0,46.51,142.71
VT123,VT123,Timeline1,Toothbrush,1,Toothbrush,CenterBoy,12946,8251,152435,0,0.0,0.0,0.0,0,8251.0,0.0,RightGirls,3.1875510344827593,0,0.0,0.0,0.0,0,8251.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,8251.0,0.0,0,0.0,0.0,0.0,0,8251.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT123,VT123,Timeline1,Toothbrush,1,Toothbrush,chipsticks,708,8251,152435,158,158.0,158.0,158.0,1,6251.0,158.0,RightGirls,3.49576,158,158.0,158.0,158.0,1,6251.0,158.0,3.49576,158,158.0,158.0,158.0,1,6251.0,158.0,183,183.0,183.0,183.0,1,6226.0,183.0,0,-1.0,-1.0,0,-1.0,0,6226.0,6409.0,60.06,143.38
VT123,VT123,Timeline1,Toothbrush,1,Toothbrush,dishware,17273,8251,152435,358,179.0,142.0,217.0,2,1168.0,217.0,RightGirls,3.29834,358,179.0,142.0,217.0,2,1168.0,217.0,3.29834,358,179.0,142.0,217.0,2,1168.0,217.0,433,217.0,167.0,267.0,2,1118.0,267.0,0,-1.0,-1.0,0,-1.0,0,1118.0,1385.0,213.18,203.43
VT123,VT123,Timeline1,Toothbrush,1,Toothbrush,LeftBoys,25817,8251,152435,1308,262.0,167.0,425.0,5,310.0,167.0,RightGirls,3.3255,1308,262.0,167.0,425.0,5,310.0,167.0,3.3255,1358,340.0,167.0,525.0,4,310.0,167.0,1508,377.0,225.0,558.0,4,252.0,225.0,0,-1.0,-1.0,0,-1.0,1,252.0,477.0,430.56,320.02
VT123,VT123,Timeline1,Toothbrush,1,Toothbrush,RightGirls,28210,8251,152435,961,320.0,133.0,575.0,3,0.0,252.0,RightGirls,3.45151,133,133.0,133.0,133.0,1,7526.0,133.0,3.48232,977,489.0,252.0,725.0,2,0.0,252.0,994,497.0,252.0,742.0,2,0.0,252.0,0,-1.0,-1.0,0,-1.0,1,7509.0,252.0,94.11,430.56
VT123,VT123,Timeline1,Toothbrush,1,Toothbrush,toothbrush_target,289,8251,152435,0,0.0,0.0,0.0,0,8251.0,0.0,RightGirls,3.1875510344827593,0,0.0,0.0,0.0,0,8251.0,0.0,3.1875510344827593,0,0.0,0.0,0.0,0,8251.0,0.0,0,0.0,0.0,0.0,0,8251.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
VT124,VT124,Timeline1,Crown,1,Crown,bed,87780,4417,110876,0,0.0,0.0,0.0,0,4417.0,0.0,clock,2.952180408163265,0,0.0,0.0,0.0,0,4417.0,0.0,2.952180408163265,0,0.0,0.0,0.0,0,4417.0,0.0,0,0.0,0.0,0.0,0,4417.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
